last_payment_amnt,total_received_principal,term_ordinal,total_payment_investors,total_payment,term_since_last_pay_mth,purpose_small_business,inquiries_last_6mths,interest_rate,purpose_credit_card,funded_amount,installment,loan_amount,funded_amount_investors,interest_rate,revolving_utillization,purpose_small_business,debt_to_income_ratio,verification_status_Verified,purpose_major_purchase,repay_fail
488.77,1200.0,0,1387.23,1387.226374,25.0,0,1.0,10.99,0,1200.0,39.29,1200.0,1200.0,10.99,0.419,0,10.71,0,0,0
187.89,6000.0,0,6514.85,6514.848702,37.0,0,0.0,5.42,0,6000.0,180.96,6000.0,6000.0,5.42,0.186,0,16.36,0,0,0
413.4,3235.58,0,3907.48,4321.66,21.0,0,0.0,11.97,0,6000.0,199.2,6000.0,5424.997258,11.97,0.342,0,6.0,0,0,1
3518.1,9600.0,1,12222.38,12269.54001,43.0,0,1.0,10.99,0,9600.0,208.68,9600.0,9566.1982,10.99,0.204,0,22.93,1,0,0
319.66,3000.0,0,3667.62,3667.624744,35.0,0,0.0,13.61,0,3000.0,101.97,3000.0,3000.0,13.61,0.934,0,3.71,0,0,0
880.2,12000.0,1,16252.04,16678.28407,49.0,0,2.0,14.79,0,12000.0,284.16,12000.0,11781.1696,14.79,0.682,0,24.74,1,0,0
366.0,4641.1,0,3338.11,6447.71,19.0,1,0.0,10.59,0,11000.0,358.0,11000.0,8609.620403,10.59,0.039,1,14.94,0,0,1
83.05,9000.0,0,9644.11,9670.975489,11.0,0,0.0,10.99,0,9000.0,294.61,9000.0,8975.0,10.99,0.719,0,19.93,1,0,0
2422.21,2400.0,0,2421.66,2421.66,2.0,0,0.0,10.59,0,2400.0,78.11,2400.0,2400.0,10.59,0.087,0,0.63,1,1,0
307.72,7200.0,0,8407.78,8407.784372,32.0,0,0.0,10.59,0,7200.0,234.33,7200.0,7200.0,10.59,0.403,0,14.08,0,0,0
4920.54,12800.0,0,15328.78,15328.78261,26.0,0,1.0,13.49,1,12800.0,434.31,12800.0,12800.0,13.49,0.695,0,18.43,0,0,0
163.52,977.15,1,1624.4,1629.8,11.0,0,1.0,11.12,0,7500.0,163.52,7500.0,7475.0,11.12,0.42,0,4.65,0,0,1
251.71,8000.0,0,8891.25,8891.25,36.0,0,1.0,6.99,0,8000.0,246.99,8000.0,8000.0,6.99,0.221,0,4.32,0,0,0
311.31,12000.0,1,17321.89,17394.36792,61.0,0,0.0,15.7,0,12000.0,289.91,12000.0,11950.0,15.7,0.982,0,11.1,0,0,0
12.29,10000.0,0,10690.85,10690.85058,8.0,0,0.0,12.73,0,10000.0,335.67,10000.0,10000.0,12.73,0.576,0,17.4,1,0,0
2825.89,4000.0,0,2705.31,4372.208137,13.0,0,1.0,10.08,0,4000.0,129.22,4000.0,2475.0,10.08,0.273,0,16.26,0,0,0
2352.67,6000.0,0,6046.17,6631.405443,25.0,0,0.0,7.51,0,6000.0,186.67,6000.0,5472.854719,7.51,0.13,0,6.12,1,0,0
326.03,15000.0,1,22860.91,22860.91005,56.0,0,1.0,18.79,0,15000.0,387.38,15000.0,15000.0,18.79,0.842,0,23.81,1,0,0
1968.92,11200.0,1,15588.83,15588.83001,53.0,0,3.0,14.17,0,11200.0,261.6,11200.0,11200.0,14.17,0.435,0,17.77,1,0,0
447.84,12000.0,0,14165.58,14165.57522,37.0,0,2.0,11.11,0,12000.0,393.5,12000.0,12000.0,11.11,0.269,0,12.49,1,0,0
894.26,8749.99,0,6362.81,10561.89849,34.0,0,1.0,12.72,1,8750.0,293.65,8750.0,5406.487437,12.72,0.525,0,20.12,1,0,0
4144.88,6000.0,0,6317.76,6317.762481,14.0,0,1.0,5.79,0,6000.0,181.97,6000.0,6000.0,5.79,0.008,0,1.68,1,1,0
2352.66,16425.0,1,20311.65,20867.15244,46.0,0,1.0,13.23,0,16425.0,375.66,25000.0,16022.59957,13.23,0.188,0,4.08,1,1,0
3797.18,14400.0,0,17542.32,17542.32209,30.0,0,3.0,13.92,0,14400.0,491.58,14400.0,14400.0,13.92,0.589,0,16.24,0,0,0
410.31,12000.0,0,3775.9,14862.2512,36.0,1,5.0,14.38,0,12000.0,412.35,12000.0,3060.33,14.38,0.665,1,11.4,0,0,0
91.28,443.36,1,1145.72,1145.72,12.0,0,3.0,17.93,0,3600.0,91.28,3600.0,3600.0,17.93,0.356,0,1.28,1,0,1
286.75,11525.0,1,17200.07,17237.45717,60.0,0,0.0,17.14,0,11525.0,287.3,15000.0,11500.0,17.14,0.213,0,1.3,1,1,0
2.19,8000.0,1,11300.78,11300.78462,62.0,0,2.0,14.46,0,8000.0,188.06,8000.0,8000.0,14.46,0.565,0,17.95,1,0,0
267.29,8000.0,0,9564.32,9564.319371,37.0,0,3.0,11.99,0,8000.0,265.68,8000.0,8000.0,11.99,0.399,0,24.41,1,0,0
4830.91,20000.0,0,21961.33,21988.81651,30.0,0,2.0,6.54,0,20000.0,613.35,20000.0,19975.0,6.54,0.133,0,8.19,1,0,0
746.16,6000.0,0,6625.92,6625.921658,33.0,0,1.0,6.62,0,6000.0,184.23,6000.0,6000.0,6.62,0.601,0,20.02,0,0,0
314.42,10000.0,0,10857.54,10857.54,36.0,0,0.0,5.42,0,10000.0,301.6,10000.0,10000.0,5.42,0.323,0,12.25,1,1,0
8017.8550000000005,16225.0,1,10563.46,18429.26306,10.0,0,1.0,17.56,0,16225.0,408.14,25000.0,9300.0,17.56,0.716,0,10.15,1,0,0
279.46,8000.0,0,9525.87,9525.87,36.0,0,2.0,11.71,1,8000.0,264.61,8000.0,8000.0,11.71,0.762,0,2.07,1,0,0
1167.95,5400.0,0,6057.93,6057.928688,31.0,0,0.0,7.88,0,5400.0,168.92,5400.0,5400.0,7.88,0.452,0,11.86,0,0,0
2441.44,10000.0,0,9978.74,11087.49309,29.0,0,1.0,7.14,0,10000.0,309.4,10000.0,9000.0,7.14,0.088,0,14.35,0,0,0
4879.97,10000.0,1,13597.35,13839.54642,39.0,0,2.0,15.95,0,10000.0,242.92,10000.0,9825.0,15.95,0.276,0,5.61,1,0,0
6320.48,12000.0,0,12706.82,12840.57775,20.0,0,0.0,5.79,0,12000.0,363.93,12000.0,11875.0,5.79,0.196,0,4.18,1,0,0
871.84,3000.0,0,3545.78,3545.778473,29.0,0,1.0,11.86,0,3000.0,99.45,3000.0,3000.0,11.86,0.777,0,23.43,0,0,0
357.12,10000.0,0,11140.59,11196.56943,36.0,0,3.0,7.49,0,10000.0,311.02,10000.0,9950.0,7.49,0.0,0,4.06,0,0,0
1859.04,8000.0,0,9076.17,9076.174889,23.0,0,3.0,10.59,0,8000.0,260.36,8000.0,8000.0,10.59,0.313,0,3.89,0,0,0
8017.8550000000005,18000.0,0,17155.55,20070.3477,16.0,0,0.0,10.59,0,18000.0,585.81,18000.0,15732.70575,10.59,0.63,0,7.15,0,0,0
5.55,12500.0,0,1107.68,15824.06584,33.0,0,2.0,16.28,0,12500.0,441.18,12500.0,875.0,16.28,0.567,0,1.31,0,0,0
585.83,1000.0,0,1062.51,1062.513596,9.0,0,1.0,9.99,0,1000.0,32.27,1000.0,1000.0,9.99,0.837,0,15.03,1,0,0
904.03,25000.0,0,29229.12,31785.08509,37.0,0,1.0,16.32,0,25000.0,821.53,25000.0,23311.70115,16.32,0.945,0,21.66,0,0,0
5285.51,8675.0,1,11581.79,11648.93431,32.0,0,1.0,16.32,1,8675.0,212.44,8675.0,8625.0,16.32,0.963,0,12.96,1,0,0
433.11,3921.32,0,6042.82,6055.42,14.0,1,3.0,17.88,0,12000.0,433.11,12000.0,11975.0,17.88,0.628,1,18.52,1,0,1
195.29,6000.0,0,6728.77,6756.926812,36.0,0,5.0,7.88,0,6000.0,187.69,6000.0,5975.0,7.88,0.215,0,15.33,0,0,0
1804.88,8000.0,0,9368.4,9427.321395,31.0,0,0.0,11.36,0,8000.0,263.29,8000.0,7950.0,11.36,0.539,0,13.1,0,0,0
8017.8550000000005,12000.0,0,11928.64,12079.64,2.0,0,1.0,7.88,0,12000.0,375.38,12000.0,11850.0,7.88,0.0,0,0.0,1,1,0
577.41,1500.0,0,1641.57,1641.573026,25.0,0,0.0,6.03,0,1500.0,45.66,1500.0,1500.0,6.03,0.056,0,12.33,1,0,0
404.72,11966.05,1,19021.84,19021.84,47.0,0,0.0,15.57,0,16800.0,404.72,16800.0,16800.0,15.57,0.806,0,18.87,0,0,1
8017.8550000000005,22000.0,0,28463.39,28463.394,22.0,0,5.0,21.64,0,22000.0,821.53,22000.0,22000.0,21.64,0.985,0,14.13,1,0,0
8017.8550000000005,12000.0,0,12181.9,12232.87021,5.0,0,0.0,6.03,0,12000.0,365.23,12000.0,11950.0,6.03,0.189,0,2.21,1,0,0
1129.29,3500.0,0,4189.97,4189.97413,28.0,0,0.0,12.99,0,3500.0,117.92,3500.0,3500.0,12.99,0.198,0,10.04,1,1,0
257.82,1875.0,0,2301.77,2301.766959,33.0,0,2.0,13.49,1,1875.0,63.62,1875.0,1875.0,13.49,0.486,0,18.83,1,0,0
399.44,12000.0,0,14014.55,14014.55407,37.0,0,0.0,10.37,0,12000.0,389.3,12000.0,12000.0,10.37,0.459,0,9.66,1,0,0
539.04,15000.0,0,18182.93,18223.36682,36.0,0,0.0,13.11,0,15000.0,506.18,15000.0,14970.94373,13.11,0.029,0,3.65,0,0,0
4014.16,10750.0,1,15006.87,15041.85001,44.0,0,2.0,15.23,0,10750.0,257.05,10750.0,10725.0,15.23,0.761,0,18.44,1,0,0
33.94,502.9,0,703.21,703.21,21.0,0,1.0,13.49,0,1000.0,33.94,1000.0,1000.0,13.49,0.186,0,17.6,1,0,1
1015.42,2000.0,1,2457.96,2489.077078,35.0,0,0.0,10.99,0,2000.0,43.48,2000.0,1975.0,10.99,0.536,0,23.18,0,0,0
349.39,10000.0,0,11209.8,11438.57285,36.0,0,1.0,8.94,1,10000.0,317.72,10000.0,9800.0,8.94,0.565,0,15.35,0,0,0
8017.8550000000005,12000.0,0,12328.53,12753.65515,11.0,0,0.0,8.49,0,12000.0,378.76,12000.0,11600.0,8.49,0.33,0,13.29,1,0,0
895.78,25000.0,0,29343.41,29820.53596,36.0,0,0.0,11.83,0,25000.0,821.53,25000.0,24600.0,11.83,0.38,0,15.7,1,0,0
882.81,24800.0,0,29715.9,29879.78251,37.0,0,0.0,12.53,0,24800.0,821.53,24800.0,24665.11075,12.53,0.0,0,5.9,0,0,0
272.98,8000.0,0,9393.72,9393.72053,37.0,0,1.0,10.74,0,8000.0,260.93,8000.0,8000.0,10.74,0.368,0,13.02,1,0,0
149.35,4500.0,0,4946.35,4973.980001,37.0,0,0.0,6.62,1,4500.0,138.17,4500.0,4475.0,6.62,0.277,0,24.36,0,0,0
90.86,866.43,0,1119.38,1119.38,16.0,0,0.0,7.49,1,2200.0,68.43,2200.0,2200.0,7.49,0.328,0,10.98,0,0,1
1928.79,10000.0,0,11674.72,11674.7247,32.0,0,0.0,10.59,1,10000.0,325.45,10000.0,10000.0,10.59,0.679,0,14.7,0,0,0
177.6,4223.03,1,7390.84,7390.84,39.0,0,1.0,14.79,1,7500.0,177.6,7500.0,7500.0,14.79,0.449,0,14.69,1,0,1
578.93,16999.99,0,20254.49,20584.0758,36.0,0,0.0,12.87,0,17000.0,571.77,17000.0,16742.83913,12.87,0.825,0,18.03,0,0,0
1213.54,18000.0,1,23737.05,23737.05001,58.0,0,0.0,11.49,0,18000.0,395.78,18000.0,18000.0,11.49,0.767,0,18.42,1,0,0
5936.42,15000.0,1,16105.14,18683.68548,36.0,0,0.0,11.11,1,15000.0,326.96,15000.0,13431.41767,11.11,0.792,0,17.31,1,0,0
560.6,15000.0,0,18313.88,18344.45243,36.0,0,1.0,13.57,0,15000.0,509.53,15000.0,14975.0,13.57,0.492,0,8.88,0,0,0
7750.96,9500.0,0,10273.8,10273.79695,9.0,0,2.0,11.99,0,9500.0,315.5,9500.0,9500.0,11.99,0.001,0,11.28,0,0,0
409.47,13712.62,1,19784.7,20064.04,49.0,0,0.0,12.99,0,18000.0,409.47,18000.0,17750.0,12.99,0.482,0,19.66,0,0,1
237.94,7199.97,0,2925.32,8489.472347,36.0,0,2.0,11.03,0,7200.0,235.83,9600.0,2584.74,11.03,0.372,0,21.83,0,0,0
5863.04,13050.0,0,14736.9,14736.89505,17.0,0,0.0,11.48,0,13050.0,430.24,13050.0,13050.0,11.48,0.652,0,13.33,1,0,0
1540.56,6000.0,1,7619.83,7683.857185,34.0,0,0.0,13.23,0,6000.0,137.23,6000.0,5950.0,13.23,0.658,0,18.56,1,0,0
8017.8550000000005,16000.0,1,17597.83,17625.37142,8.0,0,2.0,17.99,0,16000.0,406.21,16000.0,15975.0,17.99,0.576,0,21.22,1,0,0
209.63,3174.53,1,6042.49,6078.54,30.0,0,5.0,17.19,0,8400.0,209.63,8400.0,8350.0,17.19,0.49,0,17.18,0,1,1
423.78,6168.38,1,11847.94,11865.32,29.0,0,3.0,17.14,0,17000.0,423.78,17000.0,16975.0,17.14,0.756,0,14.63,1,0,1
1706.41,3400.0,0,3668.33,3695.49801,21.0,0,1.0,6.92,1,3400.0,104.86,3400.0,3375.0,6.92,0.003,0,7.29,0,0,0
878.08,4025.0,0,4491.13,4491.126766,30.0,0,5.0,7.49,0,4025.0,125.19,4025.0,4025.0,7.49,0.05,0,15.44,0,0,0
5698.63,26008.03,0,30777.455,32150.9887785,32.0,0,1.0,9.91,0,29812.5,821.53,29550.0,27575.0,9.91,0.434,0,23.64,1,0,0
73.18,4200.0,0,4699.91,4699.913617,36.0,0,0.0,7.49,0,4200.0,130.63,4200.0,4200.0,7.49,0.566,0,8.61,1,0,0
1464.26,12000.0,0,13109.82,13164.6757,33.0,0,0.0,6.17,0,12000.0,365.99,12000.0,11950.0,6.17,0.401,0,14.05,1,0,0
1201.06,23450.0,1,30777.455,32150.9887785,60.0,0,0.0,16.82,0,23450.0,580.53,23500.0,22995.23096,16.82,0.828,0,18.16,1,0,0
8017.8550000000005,20000.0,0,24002.34,24002.34106,23.0,0,1.0,14.27,1,20000.0,686.18,20000.0,20000.0,14.27,0.89,0,6.21,1,0,0
8017.8550000000005,15000.0,0,7143.24,15317.56759,2.0,0,1.0,12.84,0,15000.0,504.27,15000.0,6996.564391,12.84,0.737,0,11.42,0,0,0
311.53,12000.0,1,17348.6,17348.59894,60.0,0,1.0,15.58,0,12000.0,289.15,12000.0,12000.0,15.58,0.947,0,7.35,1,1,0
689.39,17400.0,0,22047.58,22047.58093,36.0,0,2.0,16.07,0,17400.0,612.38,17400.0,17400.0,16.07,0.722,0,9.9,0,0,0
3845.46,10000.0,0,10840.6,10840.60453,25.0,0,0.0,6.03,0,10000.0,304.36,10000.0,10000.0,6.03,0.452,0,12.99,0,0,0
5199.56,20000.0,0,23957.18,23957.17615,30.0,0,0.0,12.68,0,20000.0,670.81,20000.0,20000.0,12.68,0.604,0,22.0,1,0,0
8017.8550000000005,15000.0,0,11889.15,15145.29,1.0,0,0.0,11.58,1,15000.0,495.21,15000.0,11775.0,11.58,0.25,0,21.86,0,0,0
6221.43,19750.0,0,22916.85,23062.81782,28.0,0,1.0,11.14,0,19750.0,647.87,19750.0,19625.0,11.14,0.179,0,2.0,0,0,0
2936.41,11200.0,1,16510.62,16510.62003,51.0,0,0.0,16.89,0,11200.0,277.69,11200.0,11200.0,16.89,0.627,0,5.01,0,0,0
3500.8,25000.0,0,30777.455,31603.79834,34.0,0,0.0,16.07,0,25000.0,821.53,25000.0,24755.84732,16.07,0.075,0,14.03,1,0,0
160.57,5000.0,0,5682.03,5689.928633,37.0,0,0.0,8.59,0,5000.0,158.06,5000.0,4993.688589,8.59,0.324,0,20.32,0,0,0
6977.68,25000.0,0,25683.49,25942.92123,8.0,0,0.0,8.49,0,25000.0,789.08,25000.0,24750.0,8.49,0.389,0,6.0,1,1,0
349.98,8209.42,1,15399.79,15399.79,41.0,0,1.0,17.27,0,14000.0,349.98,14000.0,14000.0,17.27,0.75,0,5.35,0,0,1
3936.61,10000.0,0,11047.41,11075.09645,24.0,0,1.0,7.66,0,10000.0,311.8,10000.0,9975.0,7.66,0.103,0,18.19,1,0,0
853.44,13200.0,1,16883.09,17209.02001,58.0,0,0.0,10.99,0,13200.0,286.94,13200.0,12950.0,10.99,0.296,0,7.31,1,0,0
75.87,3200.0,0,2840.51,3635.847815,25.0,0,2.0,9.63,1,3200.0,102.71,3200.0,2500.0,9.63,0.171,0,11.27,1,0,0
1596.43,10000.0,0,11574.8,11574.8003,33.0,0,1.0,9.91,0,10000.0,322.25,10000.0,10000.0,9.91,0.497,0,8.22,1,0,0
135.33,6000.0,1,7488.4,8132.199215,60.0,0,0.0,12.68,1,6000.0,135.54,6000.0,5525.0,12.68,0.231,0,12.64,0,0,0
8017.8550000000005,26000.0,0,28827.36,29107.24135,16.0,0,0.0,10.99,1,26000.0,821.53,26000.0,25750.0,10.99,0.63,0,15.16,1,0,0
110.02,597.26,0,1125.32,1125.32,10.0,0,0.0,19.03,0,3000.0,110.02,3000.0,3000.0,19.03,0.987,0,13.25,1,0,1
2034.6,3700.0,0,4151.9,4151.898835,20.0,0,0.0,9.32,0,3700.0,118.21,3700.0,3700.0,9.32,0.0,0,5.52,0,0,0
1891.0,4000.0,0,4735.13,4735.133401,22.0,0,1.0,13.49,1,4000.0,135.73,4000.0,4000.0,13.49,0.2,0,2.09,0,0,0
74.58,133.83,0,307.11,310.84,4.0,0,4.0,17.58,0,2075.0,74.58,2075.0,2050.0,17.58,0.441,0,18.36,0,0,1
540.86,15000.0,0,18289.22,18434.20982,37.0,0,1.0,13.92,0,15000.0,512.06,15000.0,14884.07858,13.92,0.374,0,13.1,1,0,0
29.59,968.64,0,953.91,1309.19,17.0,0,5.0,12.49,0,2400.0,80.28,2400.0,1749.99971,12.49,0.83,0,20.56,0,0,1
8017.8550000000005,12000.0,1,15075.1,15075.09841,20.0,0,1.0,17.27,0,12000.0,299.98,12000.0,12000.0,17.27,0.195,0,20.51,0,0,0
4136.65,6800.0,0,7240.28,7240.276582,17.0,0,0.0,6.03,0,6800.0,206.97,6800.0,6800.0,6.03,0.358,0,17.79,1,0,0
3942.85,15000.0,0,17832.26,18164.16467,30.0,0,2.0,13.48,0,15000.0,508.87,15000.0,14752.35095,13.48,0.44,0,6.73,0,0,0
172.77,5000.0,0,5714.44,5714.443938,37.0,0,0.0,8.88,0,5000.0,158.72,5000.0,5000.0,8.88,0.191,0,15.27,1,1,0
6488.16,16350.0,1,20476.03,20476.02754,41.0,0,0.0,10.36,0,16350.0,350.3,25000.0,16350.0,10.36,0.44,0,21.38,1,0,0
968.84,7000.0,0,8396.4,8707.376615,34.0,0,0.0,14.91,0,7000.0,242.35,7000.0,6750.0,14.91,0.961,0,8.93,0,0,0
97.72,2156.21,0,2635.84,2635.84,27.0,0,2.0,10.65,0,3000.0,97.72,3000.0,3000.0,10.65,0.738,0,8.58,0,0,1
302.55,5000.0,0,6231.78,6231.784385,35.0,0,3.0,13.92,0,5000.0,170.69,5000.0,5000.0,13.92,0.863,0,21.98,0,0,0
4964.41,7975.0,1,9607.62,10015.78507,30.0,0,1.0,12.98,0,7975.0,181.38,10000.0,7650.0,12.98,0.852,0,13.13,0,0,0
4912.46,16000.0,1,22040.44,22074.93,47.0,0,2.0,14.17,0,16000.0,373.71,16000.0,15975.0,14.17,0.509,0,20.81,1,0,0
362.52,10000.0,0,11725.97,12249.57021,36.0,0,0.0,13.57,0,10000.0,339.69,10000.0,9614.691197,13.57,0.57,0,21.17,1,0,0
579.27,18000.0,0,19823.79,20159.78268,36.0,0,0.0,7.51,1,18000.0,560.0,18000.0,17700.0,7.51,0.548,0,15.99,1,0,0
3726.94,6000.0,1,7196.13,7226.242254,28.0,0,2.0,10.74,0,6000.0,129.68,6000.0,5975.0,10.74,0.017,0,6.41,1,0,0
3754.89,12900.0,0,15482.69,15482.69401,29.0,0,3.0,12.99,1,12900.0,434.59,12900.0,12900.0,12.99,0.832,0,16.03,0,0,0
451.38,12000.0,0,12928.41,15750.34297,36.0,0,1.0,18.61,0,12000.0,437.51,12000.0,9850.0,18.61,0.899,0,28.21,0,0,0
133.14,6000.0,1,8006.1,8006.103471,61.0,0,0.0,11.99,0,6000.0,133.44,6000.0,6000.0,11.99,0.309,0,24.76,1,0,0
959.43,2200.0,0,1250.11,2558.352222,23.0,0,0.0,11.72,0,2200.0,72.78,2200.0,1075.0,11.72,0.695,0,17.2,0,0,0
559.83,17500.0,0,19712.86,19712.85752,36.0,0,0.0,7.9,1,17500.0,547.58,17500.0,17500.0,7.9,0.629,0,11.43,1,0,0
773.44,14381.9,1,25114.57,25295.29,29.0,0,0.0,11.71,1,29812.5,773.44,29550.0,27575.0,11.71,0.387,0,12.23,1,0,1
476.99,5000.0,0,5712.06,5712.062422,34.0,0,1.0,8.9,0,5000.0,158.77,5000.0,5000.0,8.9,0.836,0,3.68,1,0,0
718.38,20000.0,0,24005.32,24578.81684,36.0,0,1.0,13.92,0,20000.0,682.74,20000.0,19537.19639,13.92,0.694,0,18.57,1,0,0
778.61,1900.0,0,2129.13,2129.134078,28.0,0,2.0,7.51,0,1900.0,59.12,1900.0,1900.0,7.51,0.41,0,19.27,0,0,0
1525.68,10000.0,1,10750.04,10804.05872,9.0,0,1.0,13.98,0,10000.0,232.58,10000.0,9950.0,13.98,0.191,0,2.25,1,0,0
452.37,1393.13,1,1884.66,2711.1,7.0,0,0.0,13.98,1,19450.0,452.37,25000.0,13525.00182,13.98,0.696,0,20.24,1,0,1
8017.8550000000005,21725.0,1,22422.13,22422.13456,4.0,0,2.0,12.99,0,21725.0,494.2,21725.0,21725.0,12.99,0.279,0,14.67,1,1,0
7445.34,12999.99,0,13929.66,14633.17678,19.0,0,1.0,10.62,0,13000.0,423.27,13000.0,12375.0,10.62,0.814,0,7.45,0,0,0
5090.95,16800.0,0,18671.92,18671.91986,28.0,0,0.0,7.51,0,16800.0,522.67,16800.0,16800.0,7.51,0.154,0,22.8,1,0,0
460.35,2249.92,0,2774.91,3572.97,9.0,0,5.0,14.18,0,13000.0,445.45,13000.0,10099.99658,14.18,0.52,0,18.93,0,0,1
263.02,8000.0,0,8804.74,8832.338367,36.0,0,0.0,6.54,0,8000.0,245.34,12000.0,7975.0,6.54,0.745,0,15.16,0,0,0
4429.25,25000.0,0,30777.455,32150.9887785,32.0,0,0.0,17.93,0,25000.0,821.53,25000.0,24950.0,17.93,0.73,0,20.97,1,0,0
1854.19,13150.0,0,1161.12,16965.21611,33.0,0,0.0,17.54,1,13150.0,472.38,13150.0,900.0,17.54,0.578,0,23.78,0,0,0
255.78,7000.0,0,7587.78,7642.367023,36.0,0,1.0,5.79,0,7000.0,212.29,7000.0,6950.0,5.79,0.223,0,6.36,1,0,0
5045.29,6000.0,0,6407.13,6433.937566,8.0,0,0.0,11.83,0,6000.0,198.81,6000.0,5975.0,11.83,0.301,0,20.4,0,0,0
312.67,9800.0,0,11110.34,11152.22292,36.0,0,0.0,8.59,0,9800.0,309.78,9800.0,9763.995088,8.59,0.0,0,14.46,0,1,0
359.43,10000.0,0,11898.38,11928.19764,36.0,0,0.0,11.83,0,10000.0,331.34,10000.0,9975.0,11.83,0.486,0,13.05,0,0,0
774.98,24000.0,0,27398.29,27434.77001,37.0,0,1.0,8.9,1,24000.0,762.08,24000.0,23968.73909,8.9,0.354,0,13.85,1,0,0
97.97,2500.0,0,3200.87,3200.87112,37.0,0,0.0,16.82,0,2500.0,88.91,2500.0,2500.0,16.82,0.985,0,17.34,1,0,0
356.53,23000.0,1,29812.11,29844.5463,29.0,0,2.0,18.39,0,23000.0,588.94,23000.0,22975.0,18.39,0.489,0,14.66,1,0,0
677.07,20000.0,0,21773.88,23444.21253,36.0,0,0.0,10.62,0,20000.0,651.2,20000.0,18607.42445,10.62,0.334,0,12.58,0,0,0
335.07,3974.77,0,5360.52,5360.52,16.0,0,5.0,12.61,0,10000.0,335.07,10000.0,10000.0,12.61,0.038,0,20.88,0,0,1
8017.8550000000005,26008.03,1,30544.65,31968.1635,18.0,0,0.0,10.65,1,28000.0,603.92,28000.0,27124.05005,10.65,0.243,0,14.05,1,0,0
4146.13,6300.0,0,7024.84,7024.836487,16.0,0,0.0,11.11,0,6300.0,206.59,6300.0,6300.0,11.11,0.596,0,15.01,0,0,0
468.65,9600.0,1,14054.07,14127.65002,59.0,0,0.0,16.4,1,9600.0,235.5,9600.0,9550.0,16.4,0.957,0,18.19,1,0,0
198.8,8000.0,1,11965.17,11965.17254,61.0,0,0.0,17.14,1,8000.0,199.43,8000.0,8000.0,17.14,0.837,0,16.71,1,0,0
72.92,3497.17,1,5150.4,5150.4,39.0,0,0.0,15.95,0,4200.0,102.03,4200.0,4200.0,15.95,0.213,0,19.78,0,0,1
3776.95,4725.0,1,5471.63,5471.628976,17.0,1,2.0,12.42,0,4725.0,106.12,4725.0,4725.0,12.42,0.28,1,25.66,1,0,0
4696.81,8000.0,0,9298.96,9298.956323,18.0,0,0.0,13.61,0,8000.0,271.91,8000.0,8000.0,13.61,0.692,0,14.5,1,0,0
291.59,4600.0,0,5233.87,5233.872753,36.0,0,1.0,8.59,0,4600.0,145.41,4600.0,4600.0,8.59,0.156,0,11.91,0,0,0
674.89,13061.84,1,29981.81,30039.18,37.0,0,1.0,19.03,0,26000.0,674.89,26000.0,25950.0,19.03,0.814,0,22.22,1,0,1
3029.15,9600.0,1,13727.6,13727.60352,48.0,0,3.0,15.95,0,9600.0,233.2,9600.0,9600.0,15.95,0.641,0,19.36,0,0,0
501.2,15000.0,0,1151.48,17863.54136,37.0,0,1.0,11.72,0,15000.0,496.22,15000.0,977.71,11.72,0.0,0,2.42,0,0,0
1456.31,3500.0,0,4176.74,4176.743288,24.0,0,0.0,13.49,0,3500.0,118.76,3500.0,3500.0,13.49,0.831,0,22.15,1,0,0
8017.8550000000005,25000.0,1,26192.25,27774.71167,14.0,0,0.0,11.11,0,25000.0,544.94,25000.0,24046.34272,11.11,0.0,0,2.42,1,0,0
8017.8550000000005,20000.0,0,20053.61,20594.20547,5.0,0,0.0,9.25,0,20000.0,638.33,20000.0,19475.0,9.25,0.077,0,0.43,1,0,0
8017.8550000000005,16000.0,1,18227.89,18256.41891,16.0,0,0.0,11.71,0,16000.0,353.58,16000.0,15975.0,11.71,0.124,0,6.56,1,0,0
488.45,3340.47,1,11017.25,11017.25,12.0,0,2.0,12.42,0,21750.0,488.45,21750.0,21750.0,12.42,0.474,0,21.88,1,0,1
1133.12,3512.61,1,8020.96,8046.03,12.0,0,3.0,14.65,1,24000.0,566.56,24000.0,23925.0,14.65,0.718,0,18.85,1,0,1
8017.8550000000005,21000.0,0,24266.12,24295.03896,19.0,0,1.0,12.69,0,21000.0,704.45,21000.0,20975.0,12.69,0.63,0,8.52,1,0,0
2950.6,12000.0,0,13113.72,13445.72316,29.0,0,0.0,7.88,0,12000.0,375.38,12000.0,11717.55435,7.88,0.32,0,10.6,1,1,0
1651.76,2400.0,0,2536.66,2536.663394,9.0,0,0.0,10.0,0,2400.0,77.45,2400.0,2400.0,10.0,0.32,0,1.55,0,0,0
575.74,17275.0,0,20652.97,20652.97158,37.0,0,0.0,11.99,0,17275.0,573.7,20000.0,17275.0,11.99,0.835,0,13.79,1,0,0
102.87,4200.0,1,5587.79,5587.790003,61.0,0,3.0,11.86,0,4200.0,93.13,4200.0,4200.0,11.86,0.401,0,21.0,0,0,0
451.34,12000.0,0,14793.98,14821.34417,36.0,0,5.0,14.26,0,12000.0,411.67,12000.0,11980.43376,14.26,0.635,0,9.14,0,0,0
44.02,16000.0,1,20585.28,20912.02638,61.0,0,0.0,10.99,0,16000.0,347.8,16000.0,15750.0,10.99,0.205,0,20.38,1,0,0
